HourAhead,Action,Count,avgmcp,count,Err
21,9,0,2.1033701528446485,1,91.04895842232203
21,10,1,2.1033701528446485,1,91.04895842232203
21,11,0,2.1033701528446485,1,91.04895842232203
21,12,0,2.1033701528446485,1,91.04895842232203
21,13,0,2.1033701528446485,1,91.04895842232203
21,14,0,2.1033701528446485,1,91.04895842232203
21,15,0,2.1033701528446485,1,91.04895842232203
22,0,0,30.405548575435173,0,5.245556959798347
22,1,0,30.405548575435173,0,5.245556959798347
22,2,0,30.405548575435173,0,5.245556959798347
22,3,0,30.405548575435173,0,5.245556959798347
22,4,0,30.405548575435173,0,5.245556959798347
22,5,0,30.405548575435173,0,5.245556959798347
22,6,0,30.405548575435173,0,5.245556959798347
22,7,0,30.405548575435173,0,5.245556959798347
22,8,0,30.405548575435173,0,5.245556959798347
22,9,0,30.405548575435173,0,5.245556959798347
22,10,1,30.405548575435173,0,5.245556959798347
22,11,0,30.405548575435173,0,5.245556959798347
22,12,0,30.405548575435173,0,5.245556959798347
22,13,0,30.405548575435173,0,5.245556959798347
22,14,0,30.405548575435173,0,5.245556959798347
22,15,0,30.405548575435173,0,5.245556959798347
23,0,0,30.761771084880927,0,10.248453064419765
23,1,0,30.761771084880927,0,10.248453064419765
23,2,0,30.761771084880927,0,10.248453064419765
23,3,0,30.761771084880927,0,10.248453064419765
23,4,0,30.761771084880927,0,10.248453064419765
23,5,0,30.761771084880927,0,10.248453064419765
23,6,0,30.761771084880927,0,10.248453064419765
23,7,0,30.761771084880927,0,10.248453064419765
23,8,0,30.761771084880927,0,10.248453064419765
23,9,0,30.761771084880927,0,10.248453064419765
23,10,1,30.761771084880927,0,10.248453064419765
23,11,0,30.761771084880927,0,10.248453064419765
23,12,0,30.761771084880927,0,10.248453064419765
23,13,0,30.761771084880927,0,10.248453064419765
23,14,0,30.761771084880927,0,10.248453064419765
23,15,0,30.761771084880927,0,10.248453064419765
Avg Error 82.83388216938776
HourAhead,Action,Count,avgmcp,count,Err
0,0,1,34.63671868086552,0,5.61072544973062
0,1,0,34.63671868086552,0,5.61072544973062
0,2,0,34.63671868086552,0,5.61072544973062
0,3,0,34.63671868086552,0,5.61072544973062
0,4,0,34.63671868086552,0,5.61072544973062
0,5,0,34.63671868086552,0,5.61072544973062
0,6,0,34.63671868086552,0,5.61072544973062
0,7,0,34.63671868086552,0,5.61072544973062
0,8,0,34.63671868086552,0,5.61072544973062
0,9,0,34.63671868086552,0,5.61072544973062
0,10,0,34.63671868086552,0,5.61072544973062
0,11,0,34.63671868086552,0,5.61072544973062
0,12,0,34.63671868086552,0,5.61072544973062
0,13,0,34.63671868086552,0,5.61072544973062
0,14,0,34.63671868086552,0,5.61072544973062
0,15,0,34.63671868086552,0,5.61072544973062
1,0,1,34.52994007362457,0,7.244544520872279
1,1,0,34.52994007362457,0,7.244544520872279
1,2,0,34.52994007362457,0,7.244544520872279
1,3,0,34.52994007362457,0,7.244544520872279
1,4,0,34.52994007362457,0,7.244544520872279
1,5,0,34.52994007362457,0,7.244544520872279
1,6,0,34.52994007362457,0,7.244544520872279
1,7,0,34.52994007362457,0,7.244544520872279
1,8,0,34.52994007362457,0,7.244544520872279
1,9,0,34.52994007362457,0,7.244544520872279
1,10,0,34.52994007362457,0,7.244544520872279
1,11,0,34.52994007362457,0,7.244544520872279
1,12,0,34.52994007362457,0,7.244544520872279
1,13,0,34.52994007362457,0,7.244544520872279
1,14,0,34.52994007362457,0,7.244544520872279
1,15,0,34.52994007362457,0,7.244544520872279
2,0,1,8.669289961881407,1,66.37518886728174
2,1,0,8.669289961881407,1,66.37518886728174
2,2,0,8.669289961881407,1,66.37518886728174
2,3,0,8.669289961881407,1,66.37518886728174
2,4,0,8.669289961881407,1,66.37518886728174
2,5,0,8.669289961881407,1,66.37518886728174
2,6,0,8.669289961881407,1,66.37518886728174
2,7,0,8.669289961881407,1,66.37518886728174
2,8,0,8.669289961881407,1,66.37518886728174
2,9,0,8.669289961881407,1,66.37518886728174
2,10,0,8.669289961881407,1,66.37518886728174
2,11,0,8.669289961881407,1,66.37518886728174
2,12,0,8.669289961881407,1,66.37518886728174
2,13,0,8.669289961881407,1,66.37518886728174
2,14,0,8.669289961881407,1,66.37518886728174
2,15,0,8.669289961881407,1,66.37518886728174
3,0,1,34.27096470938041,0,0.0861600595537161
3,1,0,34.27096470938041,0,0.0861600595537161
3,2,0,34.27096470938041,0,0.0861600595537161
3,3,0,34.27096470938041,0,0.0861600595537161
3,4,0,34.27096470938041,0,0.0861600595537161
3,5,0,34.27096470938041,0,0.0861600595537161
3,6,0,34.27096470938041,0,0.0861600595537161
3,7,0,34.27096470938041,0,0.0861600595537161
3,8,0,34.27096470938041,0,0.0861600595537161
3,9,0,34.27096470938041,0,0.0861600595537161
3,10,0,34.27096470938041,0,0.0861600595537161
3,11,0,34.27096470938041,0,0.0861600595537161
3,12,0,34.27096470938041,0,0.0861600595537161
3,13,0,34.27096470938041,0,0.0861600595537161
3,14,0,34.27096470938041,0,0.0861600595537161
3,15,0,34.27096470938041,0,0.0861600595537161
4,0,1,33.23817534043027,0,2.930035223103621
4,1,0,33.23817534043027,0,2.930035223103621
4,2,0,33.23817534043027,0,2.930035223103621
4,3,0,33.23817534043027,0,2.930035223103621
4,4,0,33.23817534043027,0,2.930035223103621
4,5,0,33.23817534043027,0,2.930035223103621
4,6,0,33.23817534043027,0,2.930035223103621
4,7,0,33.23817534043027,0,2.930035223103621
4,8,0,33.23817534043027,0,2.930035223103621
4,9,0,33.23817534043027,0,2.930035223103621
4,10,0,33.23817534043027,0,2.930035223103621
4,11,0,33.23817534043027,0,2.930035223103621
4,12,0,33.23817534043027,0,2.930035223103621
4,13,0,33.23817534043027,0,2.930035223103621
4,14,0,33.23817534043027,0,2.930035223103621
4,15,0,33.23817534043027,0,2.930035223103621
5,0,1,33.4335219930667,0,2.3595378207496
5,1,0,33.4335219930667,0,2.3595378207496
5,2,0,33.4335219930667,0,2.3595378207496
5,3,0,33.4335219930667,0,2.3595378207496
5,4,0,33.4335219930667,0,2.3595378207496
5,5,0,33.4335219930667,0,2.3595378207496
5,6,0,33.4335219930667,0,2.3595378207496
5,7,0,33.4335219930667,0,2.3595378207496
5,8,0,33.4335219930667,0,2.3595378207496
5,9,0,33.4335219930667,0,2.3595378207496
5,10,0,33.4335219930667,0,2.3595378207496
5,11,0,33.4335219930667,0,2.3595378207496
5,12,0,33.4335219930667,0,2.3595378207496
5,13,0,33.4335219930667,0,2.3595378207496
5,14,0,33.4335219930667,0,2.3595378207496
5,15,0,33.4335219930667,0,2.3595378207496
6,0,1,32.81476798576355,0,1.9174906961228984
6,1,0,32.81476798576355,0,1.9174906961228984
6,2,0,32.81476798576355,0,1.9174906961228984
6,3,0,32.81476798576355,0,1.9174906961228984
6,4,0,32.81476798576355,0,1.9174906961228984
6,5,0,32.81476798576355,0,1.9174906961228984
6,6,0,32.81476798576355,0,1.9174906961228984
6,7,0,32.81476798576355,0,1.9174906961228984
6,8,0,32.81476798576355,0,1.9174906961228984
6,9,0,32.81476798576355,0,1.9174906961228984
6,10,0,32.81476798576355,0,1.9174906961228984
6,11,0,32.81476798576355,0,1.9174906961228984
6,12,0,32.81476798576355,0,1.9174906961228984
6,13,0,32.81476798576355,0,1.9174906961228984
6,14,0,32.81476798576355,0,1.9174906961228984
6,15,0,32.81476798576355,0,1.9174906961228984
7,0,1,13.022378283520483,0,121.714216338226
7,1,0,13.022378283520483,0,121.714216338226
7,2,0,13.022378283520483,0,121.714216338226
7,3,0,13.022378283520483,0,121.714216338226
7,4,0,13.022378283520483,0,121.714216338226
7,5,0,13.022378283520483,0,121.714216338226
7,6,0,13.022378283520483,0,121.714216338226
7,7,0,13.022378283520483,0,121.714216338226
7,8,0,13.022378283520483,0,121.714216338226
7,9,0,13.022378283520483,0,121.714216338226
7,10,0,13.022378283520483,0,121.714216338226
7,11,0,13.022378283520483,0,121.714216338226
7,12,0,13.022378283520483,0,121.714216338226
7,13,0,13.022378283520483,0,121.714216338226
7,14,0,13.022378283520483,0,121.714216338226
7,15,0,13.022378283520483,0,121.714216338226
8,0,1,13.022378283520483,0,121.714216338226
8,1,0,13.022378283520483,0,121.714216338226
8,2,0,13.022378283520483,0,121.714216338226
8,3,0,13.022378283520483,0,121.714216338226
8,4,0,13.022378283520483,0,121.714216338226
8,5,0,13.022378283520483,0,121.714216338226
8,6,0,13.022378283520483,0,121.714216338226
8,7,0,13.022378283520483,0,121.714216338226
8,8,0,13.022378283520483,0,121.714216338226
8,9,0,13.022378283520483,0,121.714216338226
8,10,0,13.022378283520483,0,121.714216338226
8,11,0,13.022378283520483,0,121.714216338226
8,12,0,13.022378283520483,0,121.714216338226
8,13,0,13.022378283520483,0,121.714216338226
8,14,0,13.022378283520483,0,121.714216338226
8,15,0,13.022378283520483,0,121.714216338226
9,0,1,13.022378283520483,0,121.714216338226
9,1,0,13.022378283520483,0,121.714216338226
9,2,0,13.022378283520483,0,121.714216338226
9,3,0,13.022378283520483,0,121.714216338226
9,4,0,13.022378283520483,0,121.714216338226
9,5,0,13.022378283520483,0,121.714216338226
9,6,0,13.022378283520483,0,121.714216338226
9,7,0,13.022378283520483,0,121.714216338226
9,8,0,13.022378283520483,0,121.714216338226
9,9,0,13.022378283520483,0,121.714216338226
9,10,0,13.022378283520483,0,121.714216338226
9,11,0,13.022378283520483,0,121.714216338226
9,12,0,13.022378283520483,0,121.714216338226
9,13,0,13.022378283520483,0,121.714216338226
9,14,0,13.022378283520483,0,121.714216338226
9,15,0,13.022378283520483,0,121.714216338226
10,0,1,13.022378283520483,0,121.714216338226
10,1,0,13.022378283520483,0,121.714216338226
10,2,0,13.022378283520483,0,121.714216338226
10,3,0,13.022378283520483,0,121.714216338226
10,4,0,13.022378283520483,0,121.714216338226
10,5,0,13.022378283520483,0,121.714216338226
10,6,0,13.022378283520483,0,121.714216338226
10,7,0,13.022378283520483,0,121.714216338226
10,8,0,13.022378283520483,0,121.714216338226
10,9,0,13.022378283520483,0,121.714216338226
10,10,0,13.022378283520483,0,121.714216338226
10,11,0,13.022378283520483,0,121.714216338226
10,12,0,13.022378283520483,0,121.714216338226
10,13,0,13.022378283520483,0,121.714216338226
10,14,0,13.022378283520483,0,121.714216338226
10,15,0,13.022378283520483,0,121.714216338226
11,0,1,13.022378283520483,0,121.714216338226
11,1,0,13.022378283520483,0,121.714216338226
11,2,0,13.022378283520483,0,121.714216338226
11,3,0,13.022378283520483,0,121.714216338226
11,4,0,13.022378283520483,0,121.714216338226
11,5,0,13.022378283520483,0,121.714216338226
11,6,0,13.022378283520483,0,121.714216338226
11,7,0,13.022378283520483,0,121.714216338226
11,8,0,13.022378283520483,0,121.714216338226
11,9,0,13.022378283520483,0,121.714216338226
11,10,0,13.022378283520483,0,121.714216338226
11,11,0,13.022378283520483,0,121.714216338226
11,12,0,13.022378283520483,0,121.714216338226
11,13,0,13.022378283520483,0,121.714216338226
11,14,0,13.022378283520483,0,121.714216338226
11,15,0,13.022378283520483,0,121.714216338226
12,0,1,13.022378283520483,0,121.714216338226
12,1,0,13.022378283520483,0,121.714216338226
12,2,0,13.022378283520483,0,121.714216338226
12,3,0,13.022378283520483,0,121.714216338226
12,4,0,13.022378283520483,0,121.714216338226
12,5,0,13.022378283520483,0,121.714216338226
12,6,0,13.022378283520483,0,121.714216338226
12,7,0,13.022378283520483,0,121.714216338226
12,8,0,13.022378283520483,0,121.714216338226
12,9,0,13.022378283520483,0,121.714216338226
12,10,0,13.022378283520483,0,121.714216338226
12,11,0,13.022378283520483,0,121.714216338226
12,12,0,13.022378283520483,0,121.714216338226
12,13,0,13.022378283520483,0,121.714216338226
12,14,0,13.022378283520483,0,121.714216338226
12,15,0,13.022378283520483,0,121.714216338226
13,0,1,13.022378283520483,0,121.714216338226
13,1,0,13.022378283520483,0,121.714216338226
13,2,0,13.022378283520483,0,121.714216338226
13,3,0,13.022378283520483,0,121.714216338226
13,4,0,13.022378283520483,0,121.714216338226
13,5,0,13.022378283520483,0,121.714216338226
13,6,0,13.022378283520483,0,121.714216338226
13,7,0,13.022378283520483,0,121.714216338226
13,8,0,13.022378283520483,0,121.714216338226
13,9,0,13.022378283520483,0,121.714216338226
13,10,0,13.022378283520483,0,121.714216338226
13,11,0,13.022378283520483,0,121.714216338226
13,12,0,13.022378283520483,0,121.714216338226
13,13,0,13.022378283520483,0,121.714216338226
13,14,0,13.022378283520483,0,121.714216338226
13,15,0,13.022378283520483,0,121.714216338226
14,0,1,13.022378283520483,0,121.714216338226
14,1,0,13.022378283520483,0,121.714216338226
14,2,0,13.022378283520483,0,121.714216338226
14,3,0,13.022378283520483,0,121.714216338226
14,4,0,13.022378283520483,0,121.714216338226
14,5,0,13.022378283520483,0,121.714216338226
14,6,0,13.022378283520483,0,121.714216338226
14,7,0,13.022378283520483,0,121.714216338226
14,8,0,13.022378283520483,0,121.714216338226
14,9,0,13.022378283520483,0,121.714216338226
14,10,0,13.022378283520483,0,121.714216338226
14,11,0,13.022378283520483,0,121.714216338226
14,12,0,13.022378283520483,0,121.714216338226
14,13,0,13.022378283520483,0,121.714216338226
14,14,0,13.022378283520483,0,121.714216338226
14,15,0,13.022378283520483,0,121.714216338226
15,0,1,13.022378283520483,0,121.714216338226
15,1,0,13.022378283520483,0,121.714216338226
15,2,0,13.022378283520483,0,121.714216338226
15,3,0,13.022378283520483,0,121.714216338226
15,4,0,13.022378283520483,0,121.714216338226
15,5,0,13.022378283520483,0,121.714216338226
15,6,0,13.022378283520483,0,121.714216338226
15,7,0,13.022378283520483,0,121.714216338226
15,8,0,13.022378283520483,0,121.714216338226
15,9,0,13.022378283520483,0,121.714216338226
15,10,0,13.022378283520483,0,121.714216338226
15,11,0,13.022378283520483,0,121.714216338226
15,12,0,13.022378283520483,0,121.714216338226
15,13,0,13.022378283520483,0,121.714216338226
15,14,0,13.022378283520483,0,121.714216338226
15,15,0,13.022378283520483,0,121.714216338226
16,0,1,13.022378283520483,0,121.714216338226
16,1,0,13.022378283520483,0,121.714216338226
16,2,0,13.022378283520483,0,121.714216338226
16,3,0,13.022378283520483,0,121.714216338226
16,4,0,13.022378283520483,0,121.714216338226
16,5,0,13.022378283520483,0,121.714216338226
16,6,0,13.022378283520483,0,121.714216338226
16,7,0,13.022378283520483,0,121.714216338226
16,8,0,13.022378283520483,0,121.714216338226
16,9,0,13.022378283520483,0,121.714216338226
16,10,0,13.022378283520483,0,121.714216338226
16,11,0,13.022378283520483,0,121.714216338226
16,12,0,13.022378283520483,0,121.714216338226
16,13,0,13.022378283520483,0,121.714216338226
16,14,0,13.022378283520483,0,121.714216338226
16,15,0,13.022378283520483,0,121.714216338226
17,0,1,20.719975308424704,0,252.770668155775
17,1,0,20.719975308424704,0,252.770668155775
17,2,0,20.719975308424704,0,252.770668155775
17,3,0,20.719975308424704,0,252.770668155775
17,4,0,20.719975308424704,0,252.770668155775
17,5,0,20.719975308424704,0,252.770668155775
17,6,0,20.719975308424704,0,252.770668155775
17,7,0,20.719975308424704,0,252.770668155775
17,8,0,20.719975308424704,0,252.770668155775
17,9,0,20.719975308424704,0,252.770668155775
17,10,0,20.719975308424704,0,252.770668155775
17,11,0,20.719975308424704,0,252.770668155775
17,12,0,20.719975308424704,0,252.770668155775
17,13,0,20.719975308424704,0,252.770668155775
17,14,0,20.719975308424704,0,252.770668155775
17,15,0,20.719975308424704,0,252.770668155775
18,0,1,13.022378283520483,0,121.714216338226
18,1,0,13.022378283520483,0,121.714216338226
18,2,0,13.022378283520483,0,121.714216338226
18,3,0,13.022378283520483,0,121.714216338226
18,4,0,13.022378283520483,0,121.714216338226
18,5,0,13.022378283520483,0,121.714216338226
18,6,0,13.022378283520483,0,121.714216338226
18,7,0,13.022378283520483,0,121.714216338226
18,8,0,13.022378283520483,0,121.714216338226
18,9,0,13.022378283520483,0,121.714216338226
18,10,0,13.022378283520483,0,121.714216338226
18,11,0,13.022378283520483,0,121.714216338226
18,12,0,13.022378283520483,0,121.714216338226
18,13,0,13.022378283520483,0,121.714216338226
18,14,0,13.022378283520483,0,121.714216338226
18,15,0,13.022378283520483,0,121.714216338226
19,0,1,13.022378283520483,0,121.714216338226
19,1,0,13.022378283520483,0,121.714216338226
19,2,0,13.022378283520483,0,121.714216338226
19,3,0,13.022378283520483,0,121.714216338226
19,4,0,13.022378283520483,0,121.714216338226
19,5,0,13.022378283520483,0,121.714216338226
19,6,0,13.022378283520483,0,121.714216338226
19,7,0,13.022378283520483,0,121.714216338226
19,8,0,13.022378283520483,0,121.714216338226
19,9,0,13.022378283520483,0,121.714216338226
19,10,0,13.022378283520483,0,121.714216338226
19,11,0,13.022378283520483,0,121.714216338226
19,12,0,13.022378283520483,0,121.714216338226
19,13,0,13.022378283520483,0,121.714216338226
19,14,0,13.022378283520483,0,121.714216338226
19,15,0,13.022378283520483,0,121.714216338226
20,0,1,17.499486313414177,0,65.4882166309468
20,1,0,17.499486313414177,0,65.4882166309468
20,2,0,17.499486313414177,0,65.4882166309468
20,3,0,17.499486313414177,0,65.4882166309468
20,4,0,17.499486313414177,0,65.4882166309468
20,5,0,17.499486313414177,0,65.4882166309468
20,6,0,17.499486313414177,0,65.4882166309468
20,7,0,17.499486313414177,0,65.4882166309468
20,8,0,17.499486313414177,0,65.4882166309468
20,9,0,17.499486313414177,0,65.4882166309468
20,10,0,17.499486313414177,0,65.4882166309468
20,11,0,17.499486313414177,0,65.4882166309468
20,12,0,17.499486313414177,0,65.4882166309468
20,13,0,17.499486313414177,0,65.4882166309468
20,14,0,17.499486313414177,0,65.4882166309468
20,15,0,17.499486313414177,0,65.4882166309468
21,0,0,25.7907248225581,0,9.754267404126006
21,1,0,25.7907248225581,0,9.754267404126006
21,2,0,25.7907248225581,0,9.754267404126006
21,3,0,25.7907248225581,0,9.754267404126006
21,4,0,25.7907248225581,0,9.754267404126006
21,5,0,25.7907248225581,0,9.754267404126006
21,6,0,25.7907248225581,0,9.754267404126006
21,7,0,25.7907248225581,0,9.754267404126006
21,8,0,25.7907248225581,0,9.754267404126006
21,9,0,25.7907248225581,0,9.754267404126006
21,10,1,25.7907248225581,0,9.754267404126006
21,11,0,25.7907248225581,0,9.754267404126006
21,12,0,25.7907248225581,0,9.754267404126006
21,13,0,25.7907248225581,0,9.754267404126006
21,14,0,25.7907248225581,0,9.754267404126006
21,15,0,25.7907248225581,0,9.754267404126006
22,0,0,31.09514966392636,0,3.0965160734684716
22,1,0,31.09514966392636,0,3.0965160734684716
22,2,0,31.09514966392636,0,3.0965160734684716
22,3,0,31.09514966392636,0,3.0965160734684716
22,4,0,31.09514966392636,0,3.0965160734684716
22,5,0,31.09514966392636,0,3.0965160734684716
22,6,0,31.09514966392636,0,3.0965160734684716
22,7,0,31.09514966392636,0,3.0965160734684716
22,8,0,31.09514966392636,0,3.0965160734684716
22,9,0,31.09514966392636,0,3.0965160734684716
22,10,1,31.09514966392636,0,3.0965160734684716
22,11,0,31.09514966392636,0,3.0965160734684716
22,12,0,31.09514966392636,0,3.0965160734684716
22,13,0,31.09514966392636,0,3.0965160734684716
22,14,0,31.09514966392636,0,3.0965160734684716
22,15,0,31.09514966392636,0,3.0965160734684716
23,0,0,30.761771084880927,0,10.248453064419765
23,1,0,30.761771084880927,0,10.248453064419765
23,2,0,30.761771084880927,0,10.248453064419765
23,3,0,30.761771084880927,0,10.248453064419765
23,4,0,30.761771084880927,0,10.248453064419765
23,5,0,30.761771084880927,0,10.248453064419765
23,6,0,30.761771084880927,0,10.248453064419765
23,7,0,30.761771084880927,0,10.248453064419765
23,8,0,30.761771084880927,0,10.248453064419765
23,9,0,30.761771084880927,0,10.248453064419765
23,10,1,30.761771084880927,0,10.248453064419765
23,11,0,30.761771084880927,0,10.248453064419765
23,12,0,30.761771084880927,0,10.248453064419765
23,13,0,30.761771084880927,0,10.248453064419765
23,14,0,30.761771084880927,0,10.248453064419765
23,15,0,30.761771084880927,0,10.248453064419765
Avg Error 78.68551666770257
HourAhead,Action,Count,avgmcp,count,Err
0,0,24,40.30460665211255,0,1.5306995329709032
0,1,0,40.30460665211255,0,1.5306995329709032
0,2,0,40.30460665211255,0,1.5306995329709032
0,3,0,40.30460665211255,0,1.5306995329709032
0,4,0,40.30460665211255,0,1.5306995329709032
0,5,0,40.30460665211255,0,1.5306995329709032
0,6,0,40.30460665211255,0,1.5306995329709032
0,7,0,40.30460665211255,0,1.5306995329709032
0,8,0,40.30460665211255,0,1.5306995329709032
0,9,0,40.30460665211255,0,1.5306995329709032
0,10,0,40.30460665211255,0,1.5306995329709032
0,11,0,40.30460665211255,0,1.5306995329709032
0,12,0,40.30460665211255,0,1.5306995329709032
0,13,0,40.30460665211255,0,1.5306995329709032
0,14,0,40.30460665211255,0,1.5306995329709032
0,15,0,40.30460665211255,0,1.5306995329709032
1,0,23,40.132967214588206,0,1.8727558533970434
1,1,0,40.132967214588206,0,1.8727558533970434
1,2,0,40.132967214588206,0,1.8727558533970434
1,3,0,40.132967214588206,0,1.8727558533970434
1,4,0,40.132967214588206,0,1.8727558533970434
1,5,0,40.132967214588206,0,1.8727558533970434
1,6,0,40.132967214588206,0,1.8727558533970434
1,7,0,40.132967214588206,0,1.8727558533970434
1,8,0,40.132967214588206,0,1.8727558533970434
1,9,0,40.132967214588206,0,1.8727558533970434
1,10,1,40.132967214588206,0,1.8727558533970434
1,11,0,40.132967214588206,0,1.8727558533970434
1,12,0,40.132967214588206,0,1.8727558533970434
1,13,0,40.132967214588206,0,1.8727558533970434
1,14,0,40.132967214588206,0,1.8727558533970434
1,15,0,40.132967214588206,0,1.8727558533970434
2,0,23,36.610037124042464,1,9.681583079616729
2,1,0,36.610037124042464,1,9.681583079616729
2,2,0,36.610037124042464,1,9.681583079616729
2,3,0,36.610037124042464,1,9.681583079616729
2,4,0,36.610037124042464,1,9.681583079616729
2,5,0,36.610037124042464,1,9.681583079616729
2,6,0,36.610037124042464,1,9.681583079616729
2,7,0,36.610037124042464,1,9.681583079616729
2,8,0,36.610037124042464,1,9.681583079616729
2,9,0,36.610037124042464,1,9.681583079616729
2,10,1,36.610037124042464,1,9.681583079616729
2,11,0,36.610037124042464,1,9.681583079616729
2,12,0,36.610037124042464,1,9.681583079616729
2,13,0,36.610037124042464,1,9.681583079616729
2,14,0,36.610037124042464,1,9.681583079616729
2,15,0,36.610037124042464,1,9.681583079616729
3,0,22,39.76033985749423,0,2.39214045195458
3,1,0,39.76033985749423,0,2.39214045195458
3,2,0,39.76033985749423,0,2.39214045195458
3,3,0,39.76033985749423,0,2.39214045195458
3,4,0,39.76033985749423,0,2.39214045195458
3,5,0,39.76033985749423,0,2.39214045195458
3,6,0,39.76033985749423,0,2.39214045195458
3,7,0,39.76033985749423,0,2.39214045195458
3,8,0,39.76033985749423,0,2.39214045195458
3,9,0,39.76033985749423,0,2.39214045195458
3,10,2,39.76033985749423,0,2.39214045195458
3,11,0,39.76033985749423,0,2.39214045195458
3,12,0,39.76033985749423,0,2.39214045195458
3,13,0,39.76033985749423,0,2.39214045195458
3,14,0,39.76033985749423,0,2.39214045195458
3,15,0,39.76033985749423,0,2.39214045195458
4,0,23,39.09599806206203,0,4.40171107789904
4,1,0,39.09599806206203,0,4.40171107789904
4,2,0,39.09599806206203,0,4.40171107789904
4,3,0,39.09599806206203,0,4.40171107789904
4,4,0,39.09599806206203,0,4.40171107789904
4,5,0,39.09599806206203,0,4.40171107789904
4,6,0,39.09599806206203,0,4.40171107789904
4,7,0,39.09599806206203,0,4.40171107789904
4,8,0,39.09599806206203,0,4.40171107789904
4,9,0,39.09599806206203,0,4.40171107789904
